code,iso3c,country,group,landuse,ghg,water,consumption
1,ARM,Armenia,alc,5613,39,38433702,21494
1,ARM,Armenia,bovine meat,821253,6830,2607096436,56582
1,ARM,Armenia,dairy,717494,6083,2370307964,604341
1,ARM,Armenia,eggs,38565,321,201839520,34761
1,ARM,Armenia,"fats, animals",89534,620,272111749,10405
1,ARM,Armenia,"fish, seafood",0,10,0,10916
1,ARM,Armenia,"meat, other",0,0,0,0
1,ARM,Armenia,mutton & goat meat,119986,638,241789539,8633
1,ARM,Armenia,nonfood,-2645,-20,-9548458,113
1,ARM,Armenia,"offals, edible",128888,921,418761643,13871
1,ARM,Armenia,pigmeat,97353,871,573184063,24906
1,ARM,Armenia,poultry meat,52286,259,289430430,41425
1,ARM,Armenia,veg,1358611,8919,8587342681,2328961
2,AFG,Afghanistan,alc,402,1,1599985,2888
2,AFG,Afghanistan,bovine meat,13719427,6277,8687684067,144725
2,AFG,Afghanistan,dairy,3503059,28534,3323432168,1916087
2,AFG,Afghanistan,eggs,92443,318,691836306,36303
2,AFG,Afghanistan,"fats, animals",811494,936,482728946,15490
2,AFG,Afghanistan,"fish, seafood",0,5,0,2050
2,AFG,Afghanistan,"meat, other",497034,3763,320065747,11558
2,AFG,Afghanistan,mutton & goat meat,2296514,11897,976364027,155300
2,AFG,Afghanistan,nonfood,132356,108,50376509,3847
2,AFG,Afghanistan,"offals, edible",2695262,3053,1660571572,54120
2,AFG,Afghanistan,pigmeat,0,0,0,0
2,AFG,Afghanistan,poultry meat,121853,358,840463118,65979
2,AFG,Afghanistan,veg,13077993,15773,77981226286,9397700
3,ALB,Albania,alc,29148,199,130973649,134989
3,ALB,Albania,bovine meat,386861,3629,2284979337,69735
3,ALB,Albania,dairy,734361,11308,5021299035,1042364
3,ALB,Albania,eggs,44812,492,244971209,41220
3,ALB,Albania,"fats, animals",31533,281,139350770,5357
3,ALB,Albania,"fish, seafood",0,266,0,16542
3,ALB,Albania,"meat, other",439,1,1301386,120
3,ALB,Albania,mutton & goat meat,273834,2920,1121909209,45841
3,ALB,Albania,nonfood,39,0,228986,2987
3,ALB,Albania,"offals, edible",61542,543,298970147,11901
3,ALB,Albania,pigmeat,135286,1293,759752626,34732
3,ALB,Albania,poultry meat,53562,326,293498431,41537
3,ALB,Albania,veg,1102626,7473,7794000688,2296503
4,DZA,Algeria,alc,79118,80,482506711,192935
4,DZA,Algeria,bovine meat,5538971,27334,11668186391,209096
4,DZA,Algeria,dairy,14634220,27782,33616236641,5784045
4,DZA,Algeria,eggs,697032,2772,3954213470,291317
4,DZA,Algeria,"fats, animals",307583,646,361113666,10413
4,DZA,Algeria,"fish, seafood",0,399,0,152002
4,DZA,Algeria,"meat, other",2063615,2989,3383244657,13862
4,DZA,Algeria,mutton & goat meat,9695575,19297,7835131552,284425
4,DZA,Algeria,nonfood,97063,216,124775558,10170
4,DZA,Algeria,"offals, edible",1187098,2308,1482664230,53933
4,DZA,Algeria,pigmeat,1000,991,5591765,144
4,DZA,Algeria,poultry meat,684662,2324,3882917418,287448
4,DZA,Algeria,veg,18056014,38797,117106527955,27023985
7,AGO,Angola,alc,450180,2479,3668412195,1754754
7,AGO,Angola,bovine meat,3386438,32828,16970437628,164681
7,AGO,Angola,dairy,474842,4550,2922523460,261731
7,AGO,Angola,eggs,97530,796,693475747,38465
7,AGO,Angola,"fats, animals",209896,3289,979919682,13128
7,AGO,Angola,"fish, seafood",0,462,0,329325
7,AGO,Angola,"meat, other",0,0,0,8967
7,AGO,Angola,mutton & goat meat,135623,26505,510972157,22425
7,AGO,Angola,nonfood,8940,122,50059347,23676
7,AGO,Angola,"offals, edible",387137,6155,2565800473,23341
7,AGO,Angola,pigmeat,1586363,13365,12897581860,175252
7,AGO,Angola,poultry meat,617203,4290,4218657631,343407
7,AGO,Angola,veg,13431732,90551,100983023276,16855528
8,ATG,Antigua and Barbuda,alc,931,3,4905948,2931
8,ATG,Antigua and Barbuda,bovine meat,9069,60,28494806,1056
8,ATG,Antigua and Barbuda,dairy,5482,68,19063918,11537
8,ATG,Antigua and Barbuda,eggs,221,5,1180137,449
8,ATG,Antigua and Barbuda,"fats, animals",2865,33,8968102,363
8,ATG,Antigua and Barbuda,"fish, seafood",0,4,0,4796
8,ATG,Antigua and Barbuda,"meat, other",781,2,2303640,38
8,ATG,Antigua and Barbuda,mutton & goat meat,2626,75,3787617,134
8,ATG,Antigua and Barbuda,nonfood,32,0,0,30
8,ATG,Antigua and Barbuda,"offals, edible",1092,23,4055460,261
8,ATG,Antigua and Barbuda,pigmeat,3611,21,18691807,1002
8,ATG,Antigua and Barbuda,poultry meat,6689,42,39542581,5127
8,ATG,Antigua and Barbuda,veg,21101,532,171178223,37818
9,ARG,Argentina,alc,826753,2624,4723329128,2855445
9,ARG,Argentina,bovine meat,72474837,267601,128465679333,2405475
9,ARG,Argentina,dairy,12311836,29362,35313832071,8021689
9,ARG,Argentina,eggs,790973,3158,4431758914,521025
9,ARG,Argentina,"fats, animals",2077513,7818,3727143081,70321
9,ARG,Argentina,"fish, seafood",0,155,0,259632
9,ARG,Argentina,"meat, other",4254568,7777,8714497347,53844
9,ARG,Argentina,mutton & goat meat,1256223,7699,1668085296,66658
9,ARG,Argentina,nonfood,543850,2045,962414394,19662
9,ARG,Argentina,"offals, edible",4018501,14783,7842819535,222447
9,ARG,Argentina,pigmeat,1217175,7137,7028828630,389790
9,ARG,Argentina,poultry meat,2447212,7855,13741512785,1596362
9,ARG,Argentina,veg,9890673,44237,61225661810,19103912
10,AUS,Australia,alc,865770,1284,3541212206,2495773
10,AUS,Australia,bovine meat,17409106,67530,42959524219,849889
10,AUS,Australia,dairy,5016554,21314,13231608366,5525966
10,AUS,Australia,eggs,735679,1114,2687476405,175049
10,AUS,Australia,"fats, animals",1531367,8616,3752929854,87344
10,AUS,Australia,"fish, seafood",0,878,0,599396
10,AUS,Australia,"meat, other",627588,1909,1646201687,54077
10,AUS,Australia,mutton & goat meat,2855473,43866,6645019058,221203
10,AUS,Australia,nonfood,18848,114,17001838,7363
10,AUS,Australia,"offals, edible",2791403,14243,7280484257,185640
10,AUS,Australia,pigmeat,3644368,10610,14237556445,548451
10,AUS,Australia,poultry meat,4437622,6299,16237206008,1052168
10,AUS,Australia,veg,6010156,21164,40375482542,12352619
11,AUT,Austria,alc,259347,488,1019030918,1212248
11,AUT,Austria,bovine meat,628028,5802,2083201844,146338
11,AUT,Austria,dairy,1050777,7680,3622567119,2271916
11,AUT,Austria,eggs,117726,759,508921812,119441
11,AUT,Austria,"fats, animals",393109,3840,1323547006,110632
11,AUT,Austria,"fish, seafood",0,204,0,117797
11,AUT,Austria,"meat, other",32446,95,100025333,11557
11,AUT,Austria,mutton & goat meat,35614,976,77023393,9637
11,AUT,Austria,nonfood,1271,12,5692182,11004
11,AUT,Austria,"offals, edible",16960,115,68486727,4188
11,AUT,Austria,pigmeat,1416963,8133,6233766941,433014
11,AUT,Austria,poultry meat,191022,870,846942628,171196
11,AUT,Austria,veg,2451821,9175,14284391188,5768944
12,BHS,Bahamas,alc,4082,9,37981083,8723
12,BHS,Bahamas,bovine meat,86083,545,249831642,7342
12,BHS,Bahamas,dairy,23379,149,83556483,37015
12,BHS,Bahamas,eggs,2324,53,12312364,2715
12,BHS,Bahamas,"fats, animals",10745,56,30303263,1199
12,BHS,Bahamas,"fish, seafood",0,9,0,10772
12,BHS,Bahamas,"meat, other",4146,12,12834117,159
12,BHS,Bahamas,mutton & goat meat,24100,233,42242020,1803
12,BHS,Bahamas,nonfood,0,0,0,130
12,BHS,Bahamas,"offals, edible",6251,37,19888390,920
12,BHS,Bahamas,pigmeat,39723,196,202442790,11326
12,BHS,Bahamas,poultry meat,18718,93,102100425,18692
12,BHS,Bahamas,veg,74623,946,580821664,211542
13,BHR,Bahrain,alc,0,0,0,0
13,BHR,Bahrain,bovine meat,7878317,2882,949478920,12922
13,BHR,Bahrain,dairy,0,0,0,0
13,BHR,Bahrain,eggs,0,0,0,0
13,BHR,Bahrain,"fats, animals",0,0,0,0
13,BHR,Bahrain,"fish, seafood",0,0,0,0
13,BHR,Bahrain,"meat, other",591288,60,21774830,463
13,BHR,Bahrain,mutton & goat meat,57160910,6421,869262828,31316
13,BHR,Bahrain,nonfood,0,0,0,0
13,BHR,Bahrain,"offals, edible",0,0,0,0
13,BHR,Bahrain,pigmeat,0,0,0,0
13,BHR,Bahrain,poultry meat,76177,555,463211866,47370
13,BHR,Bahrain,veg,86805,14360,559838443,282356
14,BRB,Barbados,alc,3135,9,13143407,16821
14,BRB,Barbados,bovine meat,40738,409,131609762,3472
14,BRB,Barbados,dairy,13623,1177,53465588,28232
14,BRB,Barbados,eggs,3508,102,19165070,2480
14,BRB,Barbados,"fats, animals",2720,101,9049026,669
14,BRB,Barbados,"fish, seafood",0,12,0,11177
14,BRB,Barbados,"meat, other",0,0,1,1
14,BRB,Barbados,mutton & goat meat,4385,94,14002383,1147
14,BRB,Barbados,nonfood,2,0,11032,92
14,BRB,Barbados,"offals, edible",2981,24,10857994,637
14,BRB,Barbados,pigmeat,6672,136,34313902,2239
14,BRB,Barbados,poultry meat,18359,583,100979743,12497
14,BRB,Barbados,veg,61996,799,457670395,122130
15,BLX,Belgium-Luxembourg,alc,0,0,0,0
15,BLX,Belgium-Luxembourg,bovine meat,0,0,0,0
15,BLX,Belgium-Luxembourg,dairy,0,0,0,0
15,BLX,Belgium-Luxembourg,eggs,0,0,0,0
15,BLX,Belgium-Luxembourg,"fats, animals",0,0,0,0
15,BLX,Belgium-Luxembourg,"fish, seafood",0,0,0,0
15,BLX,Belgium-Luxembourg,"meat, other",0,0,0,0
15,BLX,Belgium-Luxembourg,mutton & goat meat,0,0,0,0
15,BLX,Belgium-Luxembourg,nonfood,0,0,0,0
15,BLX,Belgium-Luxembourg,"offals, edible",0,0,0,0
15,BLX,Belgium-Luxembourg,pigmeat,0,0,0,0
15,BLX,Belgium-Luxembourg,poultry meat,0,0,0,0
15,BLX,Belgium-Luxembourg,veg,0,0,0,0
16,BGD,Bangladesh,alc,1033,2,5104373,3306
16,BGD,Bangladesh,bovine meat,3803910,54161,14322560387,199387
16,BGD,Bangladesh,dairy,1958222,31836,8203507630,3659983
16,BGD,Bangladesh,eggs,768858,5027,5325657903,313267
16,BGD,Bangladesh,"fats, animals",212346,4127,775124664,20304
16,BGD,Bangladesh,"fish, seafood",0,7072,0,3007712
16,BGD,Bangladesh,"meat, other",37,0,122555,15845
16,BGD,Bangladesh,mutton & goat meat,433828,29928,1273924621,205139
16,BGD,Bangladesh,nonfood,69410,1642,256166226,8947
16,BGD,Bangladesh,"offals, edible",701119,12724,2833402653,91663
16,BGD,Bangladesh,pigmeat,0,0,0,0
16,BGD,Bangladesh,poultry meat,529716,2270,3670716661,215838
16,BGD,Bangladesh,veg,39314075,206703,332536032862,57753239
19,BOL,Bolivia (Plurinational State of),alc,168276,1375,915151720,361080
19,BOL,Bolivia (Plurinational State of),bovine meat,4969555,49825,43165361127,208993
19,BOL,Bolivia (Plurinational State of),dairy,605306,3127,4669070297,514373
19,BOL,Bolivia (Plurinational State of),eggs,144227,1435,647408093,60105
19,BOL,Bolivia (Plurinational State of),"fats, animals",676529,7092,5624277420,27731
19,BOL,Bolivia (Plurinational State of),"fish, seafood",0,22,0,23167
19,BOL,Bolivia (Plurinational State of),"meat, other",1021767,11302,8069150551,17679
19,BOL,Bolivia (Plurinational State of),mutton & goat meat,321877,5206,2881329419,18454
19,BOL,Bolivia (Plurinational State of),nonfood,26520,269,231105824,1858
19,BOL,Bolivia (Plurinational State of),"offals, edible",415478,4283,3275291049,38320
19,BOL,Bolivia (Plurinational State of),pigmeat,417335,4370,1881907139,91884
19,BOL,Bolivia (Plurinational State of),poultry meat,887953,7835,3977513330,367928
19,BOL,Bolivia (Plurinational State of),veg,4328117,41055,26036939394,6034445
20,BWA,Botswana,alc,35790,111,140927639,125017
20,BWA,Botswana,bovine meat,688707,3488,1162339675,23155
20,BWA,Botswana,dairy,1240937,2740,2197723494,229933
20,BWA,Botswana,eggs,5217,67,23794749,4668
20,BWA,Botswana,"fats, animals",46697,440,80533412,1921
20,BWA,Botswana,"fish, seafood",0,10,0,8022
20,BWA,Botswana,"meat, other",4752,10,12331901,23946
20,BWA,Botswana,mutton & goat meat,90008,6873,147007777,7647
20,BWA,Botswana,nonfood,-50716,-515,-84971829,-2534
20,BWA,Botswana,"offals, edible",160551,1537,275716277,7293
20,BWA,Botswana,pigmeat,4073,25,20729940,1373
20,BWA,Botswana,poultry meat,13394,63,67531902,9659
20,BWA,Botswana,veg,833051,3302,3716888488,766044
21,BRA,Brazil,alc,1174220,8297,6451274004,14413019
21,BRA,Brazil,bovine meat,90795013,988894,349393034337,7789463
21,BRA,Brazil,dairy,19046381,259990,84351043796,31580631
21,BRA,Brazil,eggs,2792512,36474,20870074741,1838212
21,BRA,Brazil,"fats, animals",6957696,74554,27014498454,587594
21,BRA,Brazil,"fish, seafood",0,2162,0,2145358
21,BRA,Brazil,"meat, other",3661482,21771,16276009832,22085
21,BRA,Brazil,mutton & goat meat,1293985,16546,4436681795,121232
21,BRA,Brazil,nonfood,600915,6779,2406703264,105290
21,BRA,Brazil,"offals, edible",2839121,31187,12950668916,451250
21,BRA,Brazil,pigmeat,7096060,98047,53533865830,2504418
21,BRA,Brazil,poultry meat,12994242,149728,97173227862,8376573
21,BRA,Brazil,veg,62854908,691109,500630575982,190832656
23,BLZ,Belize,alc,4699,35,27637991,14119
23,BLZ,Belize,bovine meat,14657,593,86582538,1624
23,BLZ,Belize,dairy,18454,180,69992278,26665
23,BLZ,Belize,eggs,5388,156,35362206,1533
23,BLZ,Belize,"fats, animals",21328,205,69602210,2169
23,BLZ,Belize,"fish, seafood",0,3,0,4529
23,BLZ,Belize,"meat, other",3178,9,9643572,97
23,BLZ,Belize,mutton & goat meat,385,15,2256605,37
23,BLZ,Belize,nonfood,0,0,0,50
23,BLZ,Belize,"offals, edible",998,26,6525271,230
23,BLZ,Belize,pigmeat,23879,318,135071463,5595
23,BLZ,Belize,poultry meat,32066,681,211278967,8814
23,BLZ,Belize,veg,119169,3060,770247854,161196
25,SLB,Solomon Islands,alc,1795,2,6182914,6002
25,SLB,Solomon Islands,bovine meat,45992,514,120248222,3050
25,SLB,Solomon Islands,dairy,3453,60,12154086,6098
25,SLB,Solomon Islands,eggs,491,44,2467487,812
25,SLB,Solomon Islands,"fats, animals",2114,80,9123236,501
25,SLB,Solomon Islands,"fish, seafood",0,33,0,18845
25,SLB,Solomon Islands,"meat, other",483,1,1317749,26
25,SLB,Solomon Islands,mutton & goat meat,446,5,815067,48
25,SLB,Solomon Islands,nonfood,18,1,87316,5
25,SLB,Solomon Islands,"offals, edible",904,31,3107866,339
25,SLB,Solomon Islands,pigmeat,6883,177,21001319,2570
25,SLB,Solomon Islands,poultry meat,7306,15,27310001,2183
25,SLB,Solomon Islands,veg,144898,1830,703524277,340287
26,BRN,Brunei Darussalam,alc,464,1,1872810,4273
26,BRN,Brunei Darussalam,bovine meat,126563,830,335526071,4775
26,BRN,Brunei Darussalam,dairy,11506,177,38219227,18066
26,BRN,Brunei Darussalam,eggs,5977,86,39586811,7368
26,BRN,Brunei Darussalam,"fats, animals",400,3,1127117,33
26,BRN,Brunei Darussalam,"fish, seafood",0,25,0,17303
26,BRN,Brunei Darussalam,"meat, other",10222,30,30687910,369
26,BRN,Brunei Darussalam,mutton & goat meat,11534,276,26653199,941
26,BRN,Brunei Darussalam,nonfood,251,2,691452,83
26,BRN,Brunei Darussalam,"offals, edible",2684,18,8366566,406
26,BRN,Brunei Darussalam,pigmeat,11555,75,66195685,3012
26,BRN,Brunei Darussalam,poultry meat,17756,231,120050397,25960
26,BRN,Brunei Darussalam,veg,148219,6784,1109013798,167245
27,BGR,Bulgaria,alc,266717,372,1359156578,676343
27,BGR,Bulgaria,bovine meat,148446,1446,707092393,29494
27,BGR,Bulgaria,dairy,784382,4369,4899462197,1114348
27,BGR,Bulgaria,eggs,86980,465,495081042,63263
27,BGR,Bulgaria,"fats, animals",188004,1802,823158769,41091
27,BGR,Bulgaria,"fish, seafood",0,47,0,44829
27,BGR,Bulgaria,"meat, other",78748,178,294889784,8445
27,BGR,Bulgaria,mutton & goat meat,80970,776,373974293,13887
27,BGR,Bulgaria,nonfood,-12185,-8,-78099332,-6209
27,BGR,Bulgaria,"offals, edible",139270,874,689537546,33706
27,BGR,Bulgaria,pigmeat,940331,4238,5068292679,194545
27,BGR,Bulgaria,poultry meat,258464,940,1361664554,160047
27,BGR,Bulgaria,veg,2032483,6143,13678533738,3036083
28,MMR,Myanmar,alc,22466,93,113706833,162327
28,MMR,Myanmar,bovine meat,6768075,112967,33080421086,262994
28,MMR,Myanmar,dairy,2661269,50982,14335006251,1796410
28,MMR,Myanmar,eggs,1470913,20812,11187559926,359525
28,MMR,Myanmar,"fats, animals",1033245,17030,4943387713,47394
28,MMR,Myanmar,"fish, seafood",0,349,0,2896681
28,MMR,Myanmar,"meat, other",33863,98,98228867,1180
28,MMR,Myanmar,mutton & goat meat,263597,3898,760410509,47554
28,MMR,Myanmar,nonfood,137772,2208,859416774,15468
28,MMR,Myanmar,"offals, edible",704252,10828,4510138980,80864
28,MMR,Myanmar,pigmeat,5902037,88302,44633161908,620079
28,MMR,Myanmar,poultry meat,4885644,66911,37170686063,1193984
28,MMR,Myanmar,veg,16273240,222147,135162928175,20513579
29,BDI,Burundi,alc,1210,2,4490067,193457
29,BDI,Burundi,bovine meat,195771,2726,741348636,10016
29,BDI,Burundi,dairy,0,0,0,0
29,BDI,Burundi,eggs,0,0,0,0
29,BDI,Burundi,"fats, animals",0,0,0,0
29,BDI,Burundi,"fish, seafood",0,0,0,0
29,BDI,Burundi,"meat, other",2503,1,9640837,1645
29,BDI,Burundi,mutton & goat meat,20470,2560,92835065,4473
29,BDI,Burundi,nonfood,0,0,0,0
29,BDI,Burundi,"offals, edible",0,0,0,0
29,BDI,Burundi,pigmeat,7471,514,47990076,4740
29,BDI,Burundi,poultry meat,6723,37,38293692,6522
29,BDI,Burundi,veg,4024805,6779,23225818155,5380189
32,CMR,Cameroon,alc,478686,3206,2103211046,1652033
32,CMR,Cameroon,bovine meat,2393577,25043,9864412851,89560
32,CMR,Cameroon,dairy,498532,3943,2133109001,340806
32,CMR,Cameroon,eggs,79808,831,433460707,9980
32,CMR,Cameroon,"fats, animals",126136,1608,502960316,7765
32,CMR,Cameroon,"fish, seafood",0,485,0,348829
32,CMR,Cameroon,"meat, other",32465,229,149863210,66944
32,CMR,Cameroon,mutton & goat meat,185822,9664,767440856,30746
32,CMR,Cameroon,nonfood,35271,416,145534839,5763
32,CMR,Cameroon,"offals, edible",379779,4768,1703071043,26054
32,CMR,Cameroon,pigmeat,481787,5333,2611731629,35164
32,CMR,Cameroon,poultry meat,571633,5591,3105666544,71451
32,CMR,Cameroon,veg,13456154,113498,97863826017,17546983
33,CAN,Canada,alc,193878,422,971124919,2942942
33,CAN,Canada,bovine meat,10465463,54669,25153633265,1046241
33,CAN,Canada,dairy,3955823,22971,11831882327,6765245
33,CAN,Canada,eggs,647387,2619,2931594795,451903
33,CAN,Canada,"fats, animals",3942368,20998,10187891976,322146
33,CAN,Canada,"fish, seafood",0,1112,0,777059
33,CAN,Canada,"meat, other",176624,521,603375142,1878
33,CAN,Canada,mutton & goat meat,279579,17539,517590022,33459
33,CAN,Canada,nonfood,-56364,-269,-127358336,19686
33,CAN,Canada,"offals, edible",184945,931,608723881,31826
33,CAN,Canada,pigmeat,2832253,13403,13263870788,989177
33,CAN,Canada,poultry meat,1814083,5153,8353242137,1272592
33,CAN,Canada,veg,16947512,51206,101536085620,24980152
35,CPV,Cabo Verde,alc,6019,10,30945271,20467
35,CPV,Cabo Verde,bovine meat,27088,577,55021625,1117
35,CPV,Cabo Verde,dairy,58001,4921,144652767,53075
35,CPV,Cabo Verde,eggs,3690,39,16747907,2532
35,CPV,Cabo Verde,"fats, animals",9961,157,32397828,1353
35,CPV,Cabo Verde,"fish, seafood",0,1,0,1593
35,CPV,Cabo Verde,"meat, other",1690,5,5495015,85
35,CPV,Cabo Verde,mutton & goat meat,9603,332,13228556,919
35,CPV,Cabo Verde,nonfood,0,0,0,22
35,CPV,Cabo Verde,"offals, edible",4938,83,14949514,597
35,CPV,Cabo Verde,pigmeat,39286,242,185959449,6104
35,CPV,Cabo Verde,poultry meat,12484,84,70124028,9041
35,CPV,Cabo Verde,veg,262043,1192,1068928036,222848
37,CAF,Central African Republic,alc,66211,22404,522910428,91502
37,CAF,Central African Republic,bovine meat,1597440,14641,4651458659,77667
37,CAF,Central African Republic,dairy,115056,2220,323451816,77555
37,CAF,Central African Republic,eggs,2137,100,14686856,2404
37,CAF,Central African Republic,"fats, animals",83565,1492,241333977,4750
37,CAF,Central African Republic,"fish, seafood",0,55,0,38507
37,CAF,Central African Republic,"meat, other",0,0,0,32667
37,CAF,Central African Republic,mutton & goat meat,148581,18745,387454993,23627
37,CAF,Central African Republic,nonfood,13109,175,39489847,16709
37,CAF,Central African Republic,"offals, edible",228694,4225,677122990,15360
37,CAF,Central African Republic,pigmeat,30008,1724,214286281,17096
37,CAF,Central African Republic,poultry meat,6062,160,42121737,6583
37,CAF,Central African Republic,veg,2302376,53843,10914780573,1993173
38,LKA,Sri Lanka,alc,18759,39,63577787,129657
38,LKA,Sri Lanka,bovine meat,497126,5039,2181397427,28776
38,LKA,Sri Lanka,dairy,360393,5583,1495051260,828915
38,LKA,Sri Lanka,eggs,178215,660,1217405714,74829
38,LKA,Sri Lanka,"fats, animals",13330,101,40730882,1134
38,LKA,Sri Lanka,"fish, seafood",0,1197,0,545660
38,LKA,Sri Lanka,"meat, other",3,0,11577,3
38,LKA,Sri Lanka,mutton & goat meat,7874,328,24781393,1848
38,LKA,Sri Lanka,nonfood,5777,74,25470042,386
38,LKA,Sri Lanka,"offals, edible",77020,602,409601974,14840
38,LKA,Sri Lanka,pigmeat,5867,48,39064935,854
38,LKA,Sri Lanka,poultry meat,247272,765,1688396932,104034
38,LKA,Sri Lanka,veg,6583457,54039,62650596798,8924159
39,TCD,Chad,alc,38576,109,167401089,73282
39,TCD,Chad,bovine meat,31818089,23814,22871517688,97869
39,TCD,Chad,dairy,1806180,5068,1256455213,279345
39,TCD,Chad,eggs,3827,554,22153105,3539
39,TCD,Chad,"fats, animals",1251203,1189,879388926,4279
39,TCD,Chad,"fish, seafood",0,294,0,60732
39,TCD,Chad,"meat, other",23950650,12900,16164712366,6364
39,TCD,Chad,mutton & goat meat,5576398,12089,3678627563,42242
39,TCD,Chad,nonfood,1206925,1196,965638886,9105
39,TCD,Chad,"offals, edible",7718608,7340,5427056112,26730
39,TCD,Chad,pigmeat,1918,48,11044868,667
39,TCD,Chad,poultry meat,5794,96,33477339,5394
39,TCD,Chad,veg,12959124,34403,64856937598,3954000
40,CHL,Chile,alc,227857,1153,1081440802,1210669
40,CHL,Chile,bovine meat,6396850,46006,17432566346,372719
40,CHL,Chile,dairy,1737614,15654,4880428478,1998065
40,CHL,Chile,eggs,262447,3264,1429762381,183103
40,CHL,Chile,"fats, animals",1300810,5858,2571606896,57464
40,CHL,Chile,"fish, seafood",0,163,0,198667
40,CHL,Chile,"meat, other",182379,1285,574371718,4146
40,CHL,Chile,mutton & goat meat,108425,810,178484518,9277
40,CHL,Chile,nonfood,22600,131,41054935,3456
40,CHL,Chile,"offals, edible",51738,432,179240060,9515
40,CHL,Chile,pigmeat,1284751,14742,6981838374,421410
40,CHL,Chile,poultry meat,911323,10237,5015633767,630705
40,CHL,Chile,veg,3282680,38760,23039823429,8064582
41,CHN,"China, mainland",alc,10420331,25047,61031322298,60652041
41,CHN,"China, mainland",bovine meat,171113079,481728,189749211328,6712816
41,CHN,"China, mainland",dairy,60138994,195234,96481100357,45763211
41,CHN,"China, mainland",eggs,15198391,135014,82131367436,27185225
41,CHN,"China, mainland","fats, animals",47608208,156381,57952984889,2681243
41,CHN,"China, mainland","fish, seafood",0,89968,0,46767886
41,CHN,"China, mainland","meat, other",14563348,49964,32662797850,1636285
41,CHN,"China, mainland",mutton & goat meat,43366872,159510,29754024396,4157143
41,CHN,"China, mainland",nonfood,677367,2031,2811582562,787923
41,CHN,"China, mainland","offals, edible",21333861,98215,64945515188,4727059
41,CHN,"China, mainland",pigmeat,138471541,781779,738722543643,51261423
41,CHN,"China, mainland",poultry meat,10337424,60234,56500300736,17747572
41,CHN,"China, mainland",veg,298571445,1396894,1926223533192,1043648732
44,COL,Colombia,alc,373339,2251,2154521888,2117121
44,COL,Colombia,bovine meat,9098599,112461,32609543188,822728
44,COL,Colombia,dairy,3326627,64771,13625535544,5740265
44,COL,Colombia,eggs,697169,9773,4493880843,556501
44,COL,Colombia,"fats, animals",683990,6578,2506374955,54337
44,COL,Colombia,"fish, seafood",0,376,0,294267
44,COL,Colombia,"meat, other",1263936,8575,5087038075,10328
44,COL,Colombia,mutton & goat meat,83118,1083,265739540,10521
44,COL,Colombia,nonfood,1462,27,6020869,2581
44,COL,Colombia,"offals, edible",789810,9538,3245870813,140346
44,COL,Colombia,pigmeat,944268,14616,5942665340,278933
44,COL,Colombia,poultry meat,1515218,19238,9695955539,1208974
44,COL,Colombia,veg,10679430,178048,82274551256,21375325
46,COG,Congo,alc,23663,47,91828205,187069
46,COG,Congo,bovine meat,325348,4612,1175345712,14889
46,COG,Congo,dairy,34167,317,113041694,48194
46,COG,Congo,eggs,9848,513,51878756,3312
46,COG,Congo,"fats, animals",5116,167,19279207,464
46,COG,Congo,"fish, seafood",0,224,0,108573
46,COG,Congo,"meat, other",433,1,1477756,41027
46,COG,Congo,mutton & goat meat,12250,2130,26823267,1723
46,COG,Congo,nonfood,72,4,359964,16
46,COG,Congo,"offals, edible",75997,877,286359360,11106
46,COG,Congo,pigmeat,43400,557,222554793,8790
46,COG,Congo,poultry meat,113445,1145,635324355,64820
46,COG,Congo,veg,1199006,21755,6214805600,2336516
48,CRI,Costa Rica,alc,22760,197,168276414,109567
48,CRI,Costa Rica,bovine meat,569412,3765,2285563526,77534
48,CRI,Costa Rica,dairy,474256,6724,2135340327,892139
48,CRI,Costa Rica,eggs,59491,648,378162363,48377
48,CRI,Costa Rica,"fats, animals",141964,842,544707668,19396
48,CRI,Costa Rica,"fish, seafood",0,69,0,62916
48,CRI,Costa Rica,"meat, other",0,0,0,0
48,CRI,Costa Rica,mutton & goat meat,764,107,2204513,78
48,CRI,Costa Rica,nonfood,-7785,-35,-61292656,-8635
48,CRI,Costa Rica,"offals, edible",33233,258,156839897,8773
48,CRI,Costa Rica,pigmeat,139001,1445,880430966,49163
48,CRI,Costa Rica,poultry meat,134707,1373,853870908,109902
48,CRI,Costa Rica,veg,1179930,17265,8352585963,2906596
49,CUB,Cuba,alc,10158,26,38404643,364892
49,CUB,Cuba,bovine meat,568469,21357,3045407297,70828
49,CUB,Cuba,dairy,812104,7142,3566638585,1139591
49,CUB,Cuba,eggs,101961,1185,650167444,113585
49,CUB,Cuba,"fats, animals",105129,1519,496571828,7961
49,CUB,Cuba,"fish, seafood",0,38,0,62198
49,CUB,Cuba,"meat, other",3026064,10099,11269034200,68693
49,CUB,Cuba,mutton & goat meat,139937,1905,665708294,14317
49,CUB,Cuba,nonfood,4394,170,24172686,2163
49,CUB,Cuba,"offals, edible",182386,2178,1058385011,20952
49,CUB,Cuba,pigmeat,1196992,6142,7515900705,211531
49,CUB,Cuba,poultry meat,255423,1428,1474233707,210905
49,CUB,Cuba,veg,4140938,21373,33024876343,7392562
50,CYP,Cyprus,alc,29913,73,140740592,61465
50,CYP,Cyprus,bovine meat,53108,394,247405357,7718
50,CYP,Cyprus,dairy,86313,410,442279347,160135
